job_id,num_qubits,depth,priority,arrival_time,num_shots
2224,173,9,2,,68200
2225,185,6,2,,50300
2226,236,5,2,,52500
2227,226,8,2,,70300
2228,216,16,2,,42700
2229,148,10,2,,71000
2230,247,10,2,,26800
2231,169,8,2,,13400
2232,162,12,2,,80500
2233,235,8,2,,77400
2234,166,20,2,,70400
2235,241,12,2,,58000
2236,171,6,2,,84100
2237,189,19,2,,30100
2238,205,14,2,,99200
2239,171,7,2,,13300
2240,188,8,2,,77700
2241,138,9,2,,55400
2242,228,11,2,,53600
2243,146,5,2,,39600
2244,194,15,2,,31600
2245,182,19,2,,69100
2246,192,12,2,,75100
2247,243,11,2,,62400
2248,178,20,2,,80000
2249,189,15,2,,20800
2250,198,11,2,,80500
2251,202,9,2,,28200
2252,183,20,2,,76800
2253,147,13,2,,51500
2254,211,8,2,,12400
2255,247,13,2,,92500
2256,170,10,2,,75900
2257,244,5,2,,43500
2258,178,20,2,,95400
2259,186,12,2,,89200
2260,189,13,2,,72500
2261,244,12,2,,13300
2262,199,5,2,,14600
2263,202,10,2,,22100
2264,132,9,2,,47900
2265,179,12,2,,57100
2266,234,17,2,,14400
2267,241,16,2,,47100
2268,175,19,2,,80200
2269,248,20,2,,75800
2270,196,6,2,,64300
2271,208,11,2,,32800
2272,163,15,2,,98900
2273,150,17,2,,18800
2274,145,9,2,,15900
2275,171,10,2,,97600
2276,203,10,2,,82500
2277,147,12,2,,44600
2278,137,15,2,,72900
2279,164,19,2,,13900
2280,149,8,2,,89500
2281,157,11,2,,58500
2282,228,13,2,,55700
2283,200,10,2,,34500
2284,203,14,2,,41500
2285,185,17,2,,46400
2286,231,18,2,,72600
2287,242,12,2,,28800
2288,155,17,2,,32300
2289,192,9,2,,40100
2290,178,16,2,,59800
2291,233,17,2,,43000
2292,222,16,2,,16900
2293,208,17,2,,33200
2294,248,18,2,,65300
2295,176,17,2,,54500
2296,211,15,2,,71600
2297,151,19,2,,42800
2298,215,17,2,,57700
2299,157,11,2,,39600
2300,146,15,2,,11500
2301,224,14,2,,30600
2302,213,17,2,,35300
2303,230,18,2,,68200
2304,229,9,2,,48000
2305,220,10,2,,30900
2306,169,7,2,,10100
2307,157,9,2,,50600
2308,150,16,2,,30200
2309,222,8,2,,28400
2310,165,20,2,,68000
2311,222,12,2,,83100
2312,143,6,2,,42800
2313,188,6,2,,63600
2314,134,20,2,,98500
2315,205,8,2,,95400
2316,226,18,2,,51600
2317,173,11,2,,26300
2318,142,12,2,,40700
2319,135,14,2,,26900
2320,213,16,2,,81900
2321,171,13,2,,11700
2322,237,8,2,,25900
2323,168,5,2,,94500
2324,177,11,2,,71400
2325,190,14,2,,91400
2326,211,6,2,,79600
2327,246,15,2,,19500
2328,136,5,2,,78800
2329,159,20,2,,50200
2330,200,17,2,,46600
2331,174,17,2,,14100
2332,172,18,2,,37000
2333,206,7,2,,89000
2334,158,20,2,,32000
2335,209,7,2,,23000
2336,230,18,2,,14200
2337,159,14,2,,83900
2338,154,10,2,,26600
2339,242,10,2,,76300
2340,184,13,2,,17300
2341,197,20,2,,65000
2342,200,10,2,,79400
2343,201,8,2,,94400
2344,159,14,2,,25900
2345,189,8,2,,76900
2346,141,20,2,,68200
2347,160,12,2,,60800
2348,160,10,2,,29300
2349,152,9,2,,23400
2350,132,6,2,,69800
2351,132,18,2,,24400
2352,245,6,2,,50000
2353,234,15,2,,42900
2354,133,16,2,,50000
2355,240,7,2,,84900
2356,147,11,2,,18700
2357,186,12,2,,49300
2358,137,19,2,,58300
2359,215,6,2,,31500
2360,202,16,2,,90600
2361,176,10,2,,38300
2362,157,15,2,,13700
2363,158,8,2,,18100
2364,175,13,2,,84100
2365,215,13,2,,25700
2366,143,15,2,,88000
2367,214,10,2,,11600
2368,179,8,2,,83600
2369,146,15,2,,62700
2370,228,18,2,,34800
2371,231,7,2,,77600
2372,152,12,2,,14600
2373,178,10,2,,49100
2374,247,7,2,,26000
2375,154,15,2,,34300
2376,246,8,2,,80800
2377,168,17,2,,22100
2378,177,15,2,,80900
2379,229,11,2,,52700
2380,201,13,2,,56400
2381,246,18,2,,90700
2382,223,8,2,,86800
2383,211,5,2,,47900
2384,146,13,2,,43500
2385,193,6,2,,25400
2386,179,8,2,,14900
2387,234,13,2,,53900
2388,200,11,2,,40500
2389,184,19,2,,26000
2390,132,14,2,,81400
2391,151,7,2,,77600
2392,162,6,2,,72800
2393,241,7,2,,13300
2394,198,10,2,,61600
2395,215,10,2,,83300
2396,167,12,2,,73600
2397,140,14,2,,51600
2398,204,16,2,,19800
2399,154,18,2,,52800
2400,146,17,2,,78900
2401,185,18,2,,31000
2402,151,5,2,,30100
2403,198,16,2,,86700
2404,231,12,2,,34700
2405,220,10,2,,83000
2406,132,15,2,,49400
2407,218,13,2,,25700
2408,238,10,2,,59100
2409,181,7,2,,19100
2410,185,7,2,,64700
2411,225,5,2,,87400
2412,175,19,2,,93400
2413,219,20,2,,56400
2414,150,12,2,,53200
2415,246,16,2,,56400
2416,200,17,2,,18100
2417,244,9,2,,61000
2418,239,8,2,,67500
2419,155,17,2,,57300
2420,190,6,2,,20700
2421,190,20,2,,28700
2422,193,20,2,,44200
2423,159,16,2,,98400
2424,166,13,2,,12900
2425,215,10,2,,67900
2426,247,11,2,,16800
2427,145,17,2,,66900
2428,132,11,2,,84900
2429,184,13,2,,76400
2430,150,17,2,,45100
2431,142,14,2,,58300
2432,191,8,2,,32300
2433,177,11,2,,58700
2434,194,19,2,,55700
2435,133,14,2,,68700
2436,189,14,2,,40100
2437,161,18,2,,85600
2438,170,5,2,,69800
2439,130,7,2,,68800
2440,212,10,2,,63100
2441,231,6,2,,26300
2442,174,17,2,,21000
2443,240,7,2,,45500
2444,247,15,2,,10500
2445,148,20,2,,20300
2446,198,6,2,,94300
2447,197,18,2,,10900
2448,175,8,2,,76600
2449,204,20,2,,91600
2450,177,8,2,,56900
2451,133,10,2,,47400
2452,158,9,2,,51400
2453,220,10,2,,81000
2454,203,6,2,,11800
2455,176,10,2,,57300
2456,177,6,2,,40600
2457,225,10,2,,31700
2458,196,17,2,,35600
2459,160,13,2,,36400
2460,208,19,2,,58500
2461,141,5,2,,33100
2462,208,10,2,,58200
2463,249,12,2,,25100
2464,220,10,2,,80600
2465,202,19,2,,93900
2466,142,19,2,,95500
2467,130,13,2,,61600
2468,147,8,2,,39300
2469,176,11,2,,52700
2470,156,9,2,,77800
2471,174,10,2,,93100
2472,195,18,2,,62100
2473,153,6,2,,66300
2474,178,5,2,,24000
2475,149,5,2,,98900
2476,136,19,2,,13700
2477,187,18,2,,36700
2478,141,10,2,,31100
2479,193,15,2,,27400
2480,174,10,2,,29100
2481,213,7,2,,49800
2482,165,8,2,,73900
2483,178,19,2,,88200
2484,190,18,2,,77100
2485,174,6,2,,46300
2486,205,20,2,,12700
2487,131,6,2,,34500
2488,138,14,2,,76400
2489,250,15,2,,50700
2490,144,13,2,,47200
2491,234,10,2,,10800
2492,202,16,2,,33400
2493,241,18,2,,70500
2494,155,17,2,,28000
2495,236,12,2,,75600
2496,151,16,2,,26800
2497,143,14,2,,90000
2498,238,19,2,,54500
2499,173,17,2,,59900
2500,227,7,2,,82800
2501,220,10,2,,49200
2502,160,6,2,,62800
2503,135,15,2,,63100
2504,249,6,2,,58400
2505,148,10,2,,39300
2506,167,17,2,,38800
2507,157,5,2,,45400
2508,177,7,2,,87700
2509,183,5,2,,19300
2510,202,20,2,,64600
2511,201,12,2,,30100
2512,140,18,2,,64500
2513,232,9,2,,100000
2514,223,19,2,,61100
2515,242,5,2,,84700
2516,150,13,2,,85900
2517,172,17,2,,55600
2518,183,20,2,,25000
2519,226,6,2,,66200
2520,187,18,2,,50100
2521,168,9,2,,66000
2522,249,10,2,,14100
2523,245,9,2,,19400
2524,189,7,2,,44300
2525,168,18,2,,74000
2526,151,14,2,,18800
2527,138,6,2,,88700
2528,177,11,2,,17600
2529,226,18,2,,53400
2530,241,10,2,,35500
2531,243,12,2,,24200
2532,246,10,2,,94600
2533,151,14,2,,40800
2534,144,6,2,,16000
2535,130,11,2,,96500
2536,132,7,2,,83900
2537,188,11,2,,52700
2538,178,19,2,,41500
2539,231,12,2,,49900
2540,199,11,2,,48000
2541,148,5,2,,92100
2542,208,6,2,,21000
2543,155,8,2,,49900
2544,223,15,2,,79900
2545,161,18,2,,96900
2546,192,14,2,,98700
2547,164,20,2,,36100
2548,145,16,2,,88000
2549,165,11,2,,98800
2550,191,7,2,,79400
2551,152,5,2,,54400
2552,237,10,2,,84600
2553,220,16,2,,90200
2554,239,11,2,,73000
2555,185,12,2,,17700
2556,213,16,2,,81800
2557,244,16,2,,67300
2558,155,20,2,,25100
2559,212,6,2,,28900
2560,173,14,2,,50600
2561,204,15,2,,65100
2562,195,5,2,,61800
2563,209,5,2,,13500
2564,235,20,2,,22100
2565,169,15,2,,77300
2566,217,19,2,,15900
2567,160,8,2,,93300
2568,141,12,2,,35400
2569,230,9,2,,72300
2570,245,14,2,,66800
2571,218,17,2,,29700
2572,212,6,2,,47600
2573,241,14,2,,95900
2574,236,12,2,,71100
2575,157,10,2,,46400
2576,228,17,2,,93900
2577,228,11,2,,73000
2578,225,9,2,,27200
2579,161,16,2,,86000
2580,200,15,2,,33000
2581,132,14,2,,23000
2582,150,8,2,,94000
2583,211,9,2,,29200
2584,172,12,2,,79700
2585,245,20,2,,74400
2586,150,13,2,,75300
2587,152,9,2,,98300
2588,151,14,2,,72400
2589,167,15,2,,21700
2590,222,9,2,,60800
2591,250,15,2,,46900
2592,147,18,2,,70200
2593,185,13,2,,48200
2594,199,16,2,,44800
2595,158,13,2,,41000
2596,177,12,2,,80900
2597,195,19,2,,51200
2598,216,7,2,,47700
2599,143,11,2,,95100
2600,222,7,2,,40500
2601,152,8,2,,71800
2602,242,5,2,,73800
2603,157,14,2,,33600
2604,137,6,2,,91500
2605,249,10,2,,35700
2606,201,12,2,,80900
2607,148,9,2,,41800
2608,234,10,2,,57700
2609,139,5,2,,84700
2610,238,10,2,,14500
2611,189,15,2,,56000
2612,227,17,2,,83700
2613,221,17,2,,68000
2614,140,10,2,,18900
2615,147,10,2,,46600
2616,239,19,2,,95700
2617,248,14,2,,39000
2618,191,19,2,,86800
2619,212,17,2,,33200
2620,226,7,2,,78400
2621,206,5,2,,99200
2622,182,7,2,,16400
2623,182,15,2,,83400
2624,240,7,2,,62700
2625,141,13,2,,68700
2626,178,12,2,,39300
2627,186,15,2,,36400
2628,181,9,2,,82300
2629,245,18,2,,50600
2630,246,5,2,,86000
2631,153,14,2,,27300
2632,239,6,2,,75800
2633,131,6,2,,62100
2634,210,8,2,,74900
2635,205,9,2,,18200
2636,158,5,2,,90700
2637,189,11,2,,51800
2638,177,18,2,,99000
2639,184,10,2,,48000
2640,200,19,2,,13500
2641,234,14,2,,41300
2642,139,15,2,,56000
2643,229,8,2,,65200
2644,224,20,2,,97600
2645,167,6,2,,59900
2646,139,15,2,,47300
2647,239,10,2,,81100
2648,215,12,2,,64600
2649,148,15,2,,58100
2650,140,10,2,,69700
2651,229,7,2,,70000
2652,201,19,2,,34900
2653,151,10,2,,30100
2654,202,16,2,,97600
2655,144,9,2,,84200
2656,182,7,2,,73900
2657,220,14,2,,98500
2658,207,20,2,,25600
2659,207,6,2,,67200
2660,143,19,2,,42300
2661,243,6,2,,29200
2662,199,20,2,,81600
2663,248,20,2,,15000
2664,234,17,2,,61900
2665,178,8,2,,44600
2666,221,5,2,,56500
2667,161,17,2,,77500
2668,202,16,2,,39700
2669,209,7,2,,88100
2670,156,13,2,,66400
2671,245,12,2,,27300
2672,164,20,2,,75500
2673,174,7,2,,55100
2674,218,11,2,,27500
2675,199,19,2,,32000
2676,142,6,2,,55500
2677,249,19,2,,90600
2678,198,13,2,,85500
2679,164,15,2,,19500
2680,194,18,2,,31100
2681,176,7,2,,74000
2682,167,12,2,,51600
2683,131,20,2,,49600
2684,138,12,2,,12000
2685,200,19,2,,50900
2686,136,15,2,,33100
2687,226,6,2,,40700
2688,142,10,2,,76300
2689,246,19,2,,57400
2690,159,12,2,,18700
2691,163,9,2,,10900
2692,148,5,2,,27700
2693,183,16,2,,46500
2694,179,5,2,,72300
2695,137,17,2,,54500
2696,134,11,2,,70800
2697,136,6,2,,43800
2698,169,19,2,,78400
2699,184,15,2,,22500
2700,228,11,2,,16300
2701,199,9,2,,57600
2702,175,17,2,,20000
2703,234,18,2,,93500
2704,225,19,2,,69500
2705,224,12,2,,81600
2706,226,11,2,,79300
2707,244,6,2,,20700
2708,199,15,2,,63300
2709,190,18,2,,63500
2710,187,12,2,,53900
2711,207,6,2,,28300
2712,140,7,2,,91100
2713,219,8,2,,77500
2714,223,11,2,,85100
2715,216,5,2,,27700
2716,147,13,2,,16100
2717,155,19,2,,52500
2718,211,15,2,,84900
2719,141,18,2,,82400
2720,204,7,2,,50200
2721,214,16,2,,21100
2722,228,6,2,,62500
2723,232,9,2,,15400
2724,213,19,2,,47800
2725,196,8,2,,33800
2726,219,9,2,,62300
2727,132,12,2,,71200
2728,186,16,2,,22200
2729,135,18,2,,74400
2730,164,10,2,,54000
2731,210,7,2,,99000
2732,186,8,2,,94700
2733,208,12,2,,84600
2734,236,6,2,,55700
2735,249,16,2,,26900
2736,240,15,2,,93600
2737,139,8,2,,28100
2738,213,6,2,,71700
2739,145,12,2,,79300
2740,189,19,2,,80200
2741,193,18,2,,28500
2742,228,19,2,,90400
2743,169,8,2,,77200
2744,217,16,2,,59000
2745,157,20,2,,46800
2746,145,13,2,,98200
2747,229,14,2,,85400
2748,139,6,2,,68000
2749,249,13,2,,25900
2750,206,18,2,,27900
2751,245,20,2,,60900
2752,224,14,2,,59300
2753,185,13,2,,26600
2754,185,16,2,,17200
2755,196,20,2,,18100
2756,198,6,2,,65500
2757,142,8,2,,59400
2758,249,15,2,,50900
2759,183,18,2,,52500
2760,239,8,2,,20300
2761,248,12,2,,29200
2762,222,12,2,,93800
2763,234,10,2,,93200
2764,176,7,2,,15100
2765,217,9,2,,84200
2766,221,14,2,,60600
2767,205,14,2,,47000
2768,135,6,2,,47300
2769,223,13,2,,86500
2770,245,6,2,,36000
2771,185,15,2,,91800
2772,231,10,2,,57200
2773,229,20,2,,80500
2774,193,16,2,,53800
2775,208,12,2,,52600
2776,145,14,2,,71200
2777,134,19,2,,53700
2778,144,17,2,,69100
2779,209,11,2,,64100
2780,207,14,2,,49700
2781,250,20,2,,46000
2782,234,6,2,,77200
2783,249,6,2,,48500
2784,238,19,2,,45700
2785,166,19,2,,62300
2786,148,17,2,,51000
2787,143,9,2,,34100
2788,249,7,2,,22600
2789,212,6,2,,47200
2790,227,12,2,,87500
2791,219,7,2,,71100
2792,239,10,2,,99200
2793,216,15,2,,29200
2794,234,16,2,,95200
2795,228,11,2,,22100
2796,245,8,2,,89300
2797,247,8,2,,20900
2798,182,12,2,,29400
2799,136,20,2,,59400
2800,200,14,2,,26000
2801,133,12,2,,69300
2802,186,16,2,,90100
2803,213,15,2,,35000
2804,208,14,2,,32900
2805,139,14,2,,36900
2806,144,6,2,,85700
2807,165,7,2,,65900
2808,144,20,2,,50800
2809,151,17,2,,86000
2810,226,13,2,,97700
2811,133,15,2,,35300
2812,184,5,2,,47000
2813,187,20,2,,31800
2814,206,9,2,,27500
2815,201,12,2,,26700
2816,180,17,2,,81000
2817,169,16,2,,61200
2818,211,8,2,,65400
2819,197,8,2,,98100
2820,220,10,2,,52300
2821,168,20,2,,92900
2822,242,6,2,,77500
2823,201,9,2,,67000
2824,189,11,2,,48700
2825,143,6,2,,81900
2826,170,11,2,,93400
2827,152,8,2,,61200
2828,140,12,2,,55900
2829,236,11,2,,50500
2830,140,15,2,,41700
2831,145,7,2,,75800
2832,164,17,2,,88200
2833,131,18,2,,48700
2834,210,13,2,,12300
2835,246,18,2,,47100
2836,227,15,2,,85400
2837,240,11,2,,70500
2838,173,6,2,,99500
2839,236,5,2,,25800
2840,145,5,2,,46400
2841,198,8,2,,53500
2842,241,11,2,,98000
2843,152,14,2,,35500
2844,221,15,2,,19100
2845,162,6,2,,71100
2846,244,15,2,,78300
2847,236,18,2,,69200
2848,161,17,2,,11500
2849,239,15,2,,31400
2850,218,10,2,,14000
2851,250,11,2,,78300
2852,162,9,2,,26000
2853,139,8,2,,32000
2854,206,17,2,,89700
2855,131,19,2,,31800
2856,202,20,2,,32600
2857,157,15,2,,20300
2858,221,7,2,,34600
2859,218,7,2,,58500
2860,217,17,2,,36400
2861,172,5,2,,82400
2862,243,5,2,,63000
2863,216,8,2,,46000
2864,146,9,2,,66100
2865,131,17,2,,75900
2866,228,19,2,,69700
2867,232,14,2,,12800
2868,140,9,2,,36700
2869,138,12,2,,12600
2870,147,10,2,,41600
2871,229,18,2,,65500
2872,228,7,2,,19000
2873,162,9,2,,75900
2874,195,17,2,,69200
2875,217,18,2,,47100
2876,178,10,2,,45700
2877,141,19,2,,19600
2878,136,5,2,,62700
2879,134,12,2,,25700
2880,150,7,2,,52400
2881,159,13,2,,64200
2882,189,17,2,,42000
2883,246,11,2,,100000
2884,211,20,2,,26800
2885,185,7,2,,32500
2886,215,20,2,,54600
2887,184,18,2,,36900
2888,140,11,2,,24300
2889,217,16,2,,32900
2890,160,7,2,,46900
2891,146,5,2,,41600
2892,180,8,2,,28700
2893,215,11,2,,79000
2894,144,12,2,,61600
2895,150,5,2,,13000
2896,153,20,2,,60100
2897,219,5,2,,30300
2898,190,15,2,,19100
2899,147,18,2,,31700
2900,143,14,2,,33200
2901,199,11,2,,77500
2902,152,15,2,,94100
2903,181,20,2,,54800
2904,217,13,2,,74200
2905,132,10,2,,62100
2906,241,15,2,,24300
2907,208,10,2,,86800
2908,142,19,2,,96300
2909,155,8,2,,88800
2910,199,11,2,,37700
2911,185,14,2,,50600
2912,156,9,2,,18000
2913,159,16,2,,27600
2914,246,14,2,,88100
2915,183,12,2,,68700
2916,150,12,2,,21700
2917,137,10,2,,97200
2918,204,19,2,,98900
2919,174,8,2,,21400
2920,182,17,2,,26700
2921,239,20,2,,68500
2922,229,8,2,,56300
2923,232,13,2,,60300
2924,151,13,2,,25900
2925,137,10,2,,61900
2926,240,15,2,,80900
2927,130,10,2,,24500
2928,221,11,2,,17100
2929,167,12,2,,20600
2930,204,17,2,,88000
2931,210,12,2,,21600
2932,138,7,2,,38000
2933,171,9,2,,76000
2934,231,14,2,,81300
2935,239,18,2,,36700
2936,142,10,2,,45700
2937,153,18,2,,65900
2938,164,17,2,,95500
2939,194,11,2,,96500
2940,179,12,2,,28000
2941,191,17,2,,39400
2942,201,12,2,,53100
2943,143,20,2,,16000
2944,194,5,2,,92000
2945,225,19,2,,70200
2946,228,14,2,,51500
2947,233,16,2,,47700
2948,141,9,2,,94000
2949,150,16,2,,93000
2950,245,9,2,,23700
2951,186,19,2,,90000
2952,157,11,2,,43800
2953,219,15,2,,52300
2954,238,16,2,,95700
2955,140,6,2,,25600
2956,178,5,2,,48400
2957,243,5,2,,28000
2958,206,9,2,,79400
2959,184,17,2,,60700
2960,235,16,2,,20200
2961,219,16,2,,10700
2962,139,5,2,,90300
2963,192,13,2,,64900
2964,242,7,2,,92300
2965,153,20,2,,80300
2966,200,14,2,,30400
2967,132,20,2,,44200
2968,136,10,2,,99800
2969,145,19,2,,13000
2970,167,19,2,,48900
2971,140,9,2,,74200
2972,209,16,2,,89000
2973,233,20,2,,84600
2974,188,18,2,,20400
2975,190,18,2,,45900
2976,188,14,2,,11200
2977,146,13,2,,77800
2978,210,12,2,,80100
2979,223,7,2,,79900
2980,150,14,2,,68800
2981,191,16,2,,88100
2982,162,12,2,,34700
2983,241,7,2,,40600
2984,220,13,2,,18100
2985,248,15,2,,88000
2986,155,18,2,,24500
2987,192,11,2,,52400
2988,138,9,2,,83200
2989,247,14,2,,83400
2990,136,14,2,,51100
2991,234,10,2,,11800
2992,225,6,2,,28700
2993,203,17,2,,38700
2994,130,5,2,,44200
2995,202,9,2,,53300
2996,173,14,2,,96300
2997,250,15,2,,34200
2998,237,8,2,,76200
2999,138,5,2,,31900
3000,153,12,2,,47700
3001,214,19,2,,72100
3002,130,15,2,,16700
3003,173,13,2,,90900
3004,189,11,2,,29500
3005,171,14,2,,83400
3006,224,13,2,,96800
3007,170,19,2,,38700
3008,210,10,2,,14400
3009,224,14,2,,75600
3010,173,20,2,,21800
3011,168,8,2,,92800
3012,135,10,2,,96600
3013,248,14,2,,74200
3014,189,15,2,,23000
3015,216,6,2,,75500
3016,165,10,2,,97100
3017,141,6,2,,83800
3018,208,13,2,,41600
3019,151,9,2,,59200
3020,160,20,2,,21600
3021,134,18,2,,21800
3022,152,16,2,,75900
3023,135,14,2,,58000
3024,209,10,2,,53500
3025,232,18,2,,89600
3026,138,13,2,,67100
3027,180,18,2,,83500
3028,185,8,2,,18300
3029,167,14,2,,29400
3030,220,20,2,,27700
3031,172,13,2,,49200
3032,163,10,2,,48500
3033,190,12,2,,64500
3034,194,12,2,,32200
3035,162,12,2,,32000
3036,187,13,2,,32300
3037,161,7,2,,92400
3038,212,12,2,,51800
3039,199,14,2,,30400
3040,206,11,2,,68000
3041,144,18,2,,22600
3042,198,8,2,,18600
3043,233,5,2,,88800
3044,184,9,2,,28200
3045,240,8,2,,46700
3046,160,10,2,,98700
3047,214,14,2,,98800
3048,159,17,2,,76100
3049,132,14,2,,91100
3050,144,19,2,,79300
3051,245,11,2,,49200
3052,226,14,2,,61100
3053,135,13,2,,69300
3054,197,15,2,,22500
3055,234,15,2,,64700
3056,159,19,2,,51400
3057,171,7,2,,60100
3058,219,17,2,,82700
3059,179,6,2,,90300
3060,243,16,2,,74600
3061,153,7,2,,77200
3062,210,8,2,,24400
3063,246,6,2,,67600
3064,243,17,2,,58700
3065,242,6,2,,33200
3066,181,16,2,,56900
3067,208,11,2,,20600
3068,145,5,2,,70900
3069,164,18,2,,27700
3070,176,8,2,,38100
3071,156,9,2,,59800
3072,155,5,2,,50100
3073,180,15,2,,64500
3074,230,8,2,,44500
3075,150,9,2,,50800
3076,197,19,2,,65800
3077,156,7,2,,37900
3078,169,9,2,,61000
3079,244,17,2,,41500
3080,239,20,2,,43800
3081,211,11,2,,85600
3082,184,5,2,,48200
3083,204,10,2,,83200
3084,221,8,2,,62600
3085,136,17,2,,59100
3086,215,16,2,,20700
3087,148,19,2,,47400
3088,196,13,2,,34100
3089,207,10,2,,98300
3090,247,15,2,,83700
3091,215,7,2,,65600
3092,211,14,2,,77000
3093,194,10,2,,62800
3094,187,20,2,,62000
3095,232,17,2,,91700
3096,207,5,2,,17900
3097,188,11,2,,60000
3098,198,13,2,,31000
3099,223,6,2,,11100
3100,136,12,2,,96500
3101,193,6,2,,57100
3102,159,19,2,,70500
3103,229,7,2,,41600
3104,218,11,2,,22100
3105,246,16,2,,45300
3106,242,15,2,,45900
3107,164,5,2,,73000
3108,225,5,2,,39300
3109,134,7,2,,55100
3110,177,15,2,,82100
3111,177,13,2,,41400
3112,155,9,2,,20400
3113,228,11,2,,53000
3114,187,17,2,,55100
3115,205,17,2,,48800
3116,220,12,2,,29200
3117,194,5,2,,63200
3118,176,20,2,,56000
3119,236,10,2,,51600
3120,221,16,2,,85100
3121,217,14,2,,99400
3122,231,10,2,,61500
3123,245,17,2,,14500
3124,228,6,2,,17100
3125,229,14,2,,13700
3126,214,18,2,,74300
3127,190,7,2,,89500
3128,224,18,2,,15800
3129,172,8,2,,33600
3130,220,13,2,,21800
3131,188,6,2,,89700
3132,244,5,2,,13100
3133,154,10,2,,67800
3134,246,14,2,,41100
3135,209,8,2,,88500
3136,230,17,2,,33100
3137,215,5,2,,49900
3138,191,9,2,,59200
3139,137,8,2,,30600
3140,136,16,2,,12600
3141,227,11,2,,20800
3142,230,14,2,,47800
3143,155,12,2,,14900
3144,224,15,2,,12100
3145,187,18,2,,53900
3146,238,9,2,,76200
3147,145,15,2,,51100
3148,164,5,2,,57000
3149,178,9,2,,97400
3150,142,10,2,,22400
3151,227,12,2,,49500
3152,198,7,2,,96300
3153,131,17,2,,14800
3154,159,12,2,,24700
3155,148,11,2,,10100
3156,218,12,2,,40300
3157,171,10,2,,97300
3158,219,17,2,,36200
3159,150,13,2,,86600
3160,230,13,2,,76600
3161,161,15,2,,43000
3162,222,20,2,,26300
3163,159,14,2,,68400
3164,186,19,2,,37300
3165,141,7,2,,30700
3166,246,19,2,,83700
3167,178,14,2,,34700
3168,206,7,2,,63800
3169,166,16,2,,79400
3170,135,12,2,,54200
3171,146,13,2,,41700
3172,227,13,2,,50700
3173,163,10,2,,25800
3174,179,19,2,,13400
3175,244,19,2,,52800
3176,194,14,2,,85200
3177,221,8,2,,59000
3178,190,20,2,,24600
3179,209,7,2,,83300
3180,216,14,2,,58200
3181,215,15,2,,32400
3182,166,18,2,,78000
3183,143,6,2,,87700
3184,151,18,2,,19900
3185,236,16,2,,79100
3186,240,20,2,,40800
3187,138,12,2,,62000
3188,204,13,2,,34200
3189,133,18,2,,53200
3190,183,5,2,,43800
3191,160,8,2,,28700
3192,224,5,2,,42600
3193,239,12,2,,98600
3194,131,6,2,,29000
3195,213,19,2,,53800
3196,155,18,2,,98600
3197,206,8,2,,21300
3198,147,20,2,,41500
3199,217,17,2,,72200
3200,164,10,2,,74500
3201,214,12,2,,54400
3202,195,11,2,,84900
3203,211,18,2,,44600
3204,243,13,2,,11400
3205,201,17,2,,49900
3206,130,16,2,,40200
3207,171,14,2,,93600
3208,170,11,2,,20600
3209,158,14,2,,22200
3210,184,19,2,,32900
3211,213,16,2,,60300
3212,210,19,2,,29300
3213,130,8,2,,71600
3214,223,9,2,,58400
3215,176,7,2,,13700
3216,167,6,2,,51900
3217,143,8,2,,51600
3218,130,11,2,,33100
3219,154,14,2,,97900
3220,219,6,2,,92200
3221,145,12,2,,94600
3222,209,20,2,,33400
3223,179,7,2,,40600
3224,163,19,2,,27600
3225,147,6,2,,54600
3226,151,19,2,,59700
3227,198,11,2,,51700
3228,227,6,2,,63500
3229,217,8,2,,69600
3230,237,14,2,,67700
3231,222,6,2,,64100
3232,150,19,2,,12500
3233,159,5,2,,98100
3234,138,18,2,,97500
3235,173,12,2,,95800
3236,224,20,2,,16300
3237,246,10,2,,77400
3238,210,13,2,,21600
3239,221,11,2,,21600
3240,176,8,2,,85600
3241,168,16,2,,47100
3242,246,9,2,,36500
3243,234,7,2,,96800
3244,171,18,2,,24900
3245,238,6,2,,48100
3246,218,9,2,,99900
3247,169,12,2,,33500
3248,177,13,2,,11600
3249,202,8,2,,11600
3250,210,5,2,,60700
3251,228,9,2,,24700
3252,130,5,2,,70300
3253,143,11,2,,67500
3254,230,13,2,,47600
3255,180,5,2,,71800
3256,164,5,2,,65300
3257,235,8,2,,64000
3258,181,5,2,,38900
3259,142,19,2,,77700
3260,216,13,2,,65200
3261,167,7,2,,39700
3262,143,11,2,,11400
3263,153,8,2,,72300
3264,141,13,2,,14600
3265,196,12,2,,48900
3266,176,18,2,,23700
3267,232,13,2,,64500
3268,213,6,2,,22000
3269,207,5,2,,58300
3270,236,9,2,,31200
3271,177,7,2,,74500
3272,144,17,2,,78600
3273,174,16,2,,39600
3274,205,10,2,,32000
3275,204,9,2,,94300
3276,197,6,2,,94800
3277,228,16,2,,87900
3278,199,10,2,,73000
3279,184,10,2,,84800
3280,169,9,2,,62900
3281,192,18,2,,17400
3282,166,16,2,,40800
3283,160,7,2,,89600
3284,247,7,2,,51700
3285,197,5,2,,45100
3286,249,18,2,,98000
3287,241,13,2,,70300
3288,174,7,2,,53200
3289,213,18,2,,98900
3290,193,17,2,,66500
3291,189,15,2,,86800
3292,176,17,2,,38600
3293,224,13,2,,43400
3294,176,13,2,,46100
3295,200,6,2,,80700
3296,224,10,2,,26700
3297,136,8,2,,16200
